공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
[국내최대 가상자산거래소기업] 보안운영 담당자 (정규직),(주)리앤파트너,등록일 23/10/04,~ 11/03(금),서울 서초구,경력 7~10년,대졸↑,정규직,,"GCP, AWS, 클라우드, Azure, 인프라 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46683048&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
업계 1위 대기업 프론트앤드/백엔드팀장급 각각,(주)헬로서치,등록일 23/09/30,~ 10/30(월),서울 강남구,경력12년↑,대졸↑,정규직,,"GCP, Spring, API, CSS3, Kotlin 외 등록일 23/09/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46670880&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[Global Company] Data Analyst PM,제이앤피에이치알컨설팅,수정일 23/10/06,~ 10/22(일),서울 강남구,경력 6~13년,초대졸↑,정규직,,"데이터분석, 헤드헌팅 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46705990&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[대그룹 계열사] AI개발-데이터엔지니어 (팀장급),(주)인큐브시스템,등록일 23/10/11,~ 11/10(금),서울 서초구,경력 7~10년,대졸↑,정규직,,"GCP, SQL, Python, AWS, Azure 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732094&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[LG계열社] 대기업 M365 운영총괄(Azure/Exchange/AD),(주)키스템프그룹,등록일 23/09/26,오늘마감,서울 마포구,경력7년↑,대졸↑,정규직,,"GCP, 유지보수, 정보통신, H/W, VMware 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46656372&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[이커머스솔루션기업] 개발팀장 채용,휴먼인써치,수정일 23/10/11,~ 11/03(금),서울 송파구,경력12년↑,초대졸↑,정규직,,"GCP, 아키텍쳐, Spring, PostgreSQL, SpringBoot 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46687542&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[프랜차이즈학원] Frontend & Backend 개발자 (차장-부장),(주)메타써치,등록일 23/09/27,내일마감,서울 송파구,경력10년↑,대졸↑,정규직,,"Spring, PostgreSQL, SQLite, Pytorch, API 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46664831&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[중견종합물류기업] Cloud Architect / DT(Digital Trans.),HR컨설팅(주),등록일 23/10/04,~ 11/03(금),서울 서초구,경력7년↑,대졸↑,정규직,,"GCP, 아키텍쳐, SE(시스템엔지니어), ICT컨설팅, AWS 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46682361&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
기업 AI 개발 데이터 엔지니어 (팀장급),위더스파트너스(주),등록일 23/10/04,~ 11/03(금),서울 서초구,경력7년↑,대졸↑,정규직,,"GCP, AI(인공지능), AIX, SQL, Python 외 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46685934&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
상위 코스피 제약사 QM팀 임상품질관리원,(주)유웨이써치앤컨설팅,수정일 23/09/27,오늘마감,서울 서초구,경력 3~10년,대졸↑,정규직,,"R&D, R&D기획, 연구원, 임상시험, 기술연구 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46667356&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
(국내 대기업) IT구매 전략 및 운영 담당,(주)투비파트너즈,수정일 23/10/10,~ 10/17(화),서울 서초구,경력7년↑,대졸↑,정규직,,"재고관리, 거래처관리, 구매, 구매관리, 구매기획 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46722740&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[임상 CRO 상장기업] 임상 QC Associate (3년 이상),에이치알포유(주),등록일 23/10/07,~ 10/13(금),서울 금천구,경력 3~10년,대졸↑,정규직,,"CRA(임상연구원), 제약/바이오, 제약QA, 품질보증, QC 외 등록일 23/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46715209&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=c5544c8f-2548-4070-b9a6-0f5a6f541fda
[임상 CRO 상장기업] 임상 QA Associate (3년 이상),에이치알포유(주),등록일 23/10/07,~ 10/13(금),서울 금천구,경력 3~10년,대졸↑,정규직,,"CRA(임상연구원), 제약/바이오, 제약QA, 품질보증, QA 외 등록일 23/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46715214&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
라이프케어 대기업의 IT구매전략 및 운영담당 채용,(주)인오더,등록일 23/10/11,~ 10/29(일),서울 구로구,경력 7~18년,대졸↑,정규직,,"경영지원, 식품가공 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732151&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
"Full재택 임상PM, 임상팀장~이사급, 비임상 채용 안내",제이앤파트너즈코리아(주),등록일 23/09/27,내일마감,서울 강남구,경력 3~15년,대졸↑,정규직,,"임상개발, 임상시험, 임상시험, 생명과학, 임상PM 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46667811&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
"제약, 바이오 임상부문(CRA,CRM,PM,BD,COL,SSU)",(주)케이원파트너스컴퍼니,등록일 23/10/02,~ 11/01(수),서울 강남구,경력무관,대졸↑,정규직,,"CRA(임상연구원), 임상시험, 임상시험, 제약/바이오, 생명공학 등록일 23/10/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46673191&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
유망 바이오기업 임상팀장~임원 / 신약개발 및 전략 팀장~임원,제이앤파트너즈코리아(주),등록일 23/10/05,채용시,서울 강남구,경력15년↑,대졸↑,정규직,,"임상개발, 임상시험, 헤드헌팅 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698973&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
바이오벤처 임상팀장 (팀장 or 임원급),나우팜컨설팅,등록일 23/10/04,~ 10/19(목),서울 강남구,경력15년↑,석사↑,정규직,,"CRM(임상연구전문가), 약사, 임상시험, 수의사, 헤드헌팅 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46688052&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
[임상 CRO 상장기업] 임상시험 및 교육 행정업무(Trainer),에이치알포유(주),등록일 23/10/07,~ 10/13(금),서울 금천구,경력 1~10년,대졸↑,정규직,,"CRA(임상연구원), 제약/바이오, 임상개발, 임상시험, 임상시험 외 등록일 23/10/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46715117&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
MLOps 엔지니어,(주)펀진,수정일 23/07/14,상시채용,서울 성동구,경력 3~7년,대졸↑,정규직,,"GCP, AI(인공지능), Python, Pytorch, SE(시스템엔지니어) 외 수정일 23/07/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45778947&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
[경력] 컴퓨터 비전 개발자,(주)스튜디오랩,수정일 22/11/11,상시채용,서울전체,경력 2~8년,대졸↑,정규직,,"GCP, OpenCV, Python, Pytorch, 알고리즘 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43970617&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
[병역특례_보충역/전직] 인프라 엔지니어,(주)피어테크,수정일 23/09/25,~ 10/31(화),서울 강남구,경력 3~8년,학력무관,정규직,,"Python, SE(시스템엔지니어), 알고리즘, VPN, Git 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45826034&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
Data Engineer(2년 이상),(주)크레버스,등록일 23/06/05,상시채용,서울 강남구,경력 2~8년,대졸↑,정규직,,"GCP, 메타버스, SQL, Python, Apache 외 등록일 23/06/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45860228&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
"개발팀 리더, Web부문 개발전문가, PL, PM",(주)에스피에이치,등록일 23/06/30,상시채용,서울 마포구,경력 7~15년,대졸↑,정규직,,"GCP, Spring, PostgreSQL, SpringBoot, SQL 외 등록일 23/06/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46040922&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
[에이젠 글로벌] DevOps Engineer,(주)에이젠글로벌,수정일 23/08/04,~ 10/31(화),서울전체,경력 3~5년,대졸↑,정규직,,"GCP, Python, 핀테크, SE(시스템엔지니어), Kubernetes 외 수정일 23/08/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45856924&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
Machine Learning Engineer (클라우드 최적화),오케스트로(주),수정일 23/07/04,상시채용,서울전체,경력 2~7년,학력무관,정규직,,"GCP, AI(인공지능), Python, Pytorch, 알고리즘 외 수정일 23/07/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44349009&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
서버 개발(게임 퍼블리싱 플랫폼),(주)위메이드,수정일 23/07/27,~ 10/26(목),경기전체,경력 1~10년,학력무관,정규직,,"GCP, 유지보수, 아키텍쳐, 메타버스, RestAPI 외 수정일 23/07/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46238610&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
Java Backend/Spring Boot 개발자(경력) 상시 채용,(주)오감코퍼레이션,수정일 22/06/21,상시채용,서울전체,경력 2~8년,학력무관,정규직,,"GCP, 유지보수, Spring, SpringBoot, SQL 외 수정일 22/06/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43331010&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
웹 프론트엔드 개발자 (5년 이상),(주)노틸러스,수정일 22/10/04,상시채용,서울전체,경력 5~8년,학력무관,정규직,,"GCP, 유지보수, HTML5, CSS3, React 외 수정일 22/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44041466&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
서버 개발(백엔드),스왈라비(주),수정일 23/02/24,상시채용,서울전체,경력 2~7년,대졸↑,정규직,,"GCP, Spring, Python, API, SE(시스템엔지니어) 외 수정일 23/02/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42395226&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
[에이젠글로벌] Python Backend Engineer,(주)에이젠글로벌,수정일 23/08/04,~ 10/31(화),서울전체,경력 3~5년,대졸↑,정규직,,"GCP, 아키텍쳐, PostgreSQL, SQL, Python 외 수정일 23/08/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45208631&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
Data Analyst,포티투닷(주),등록일 23/06/30,상시채용,서울 강남구,경력 4~10년,대졸↑,정규직,,"GCP, SQL, Python, SE(시스템엔지니어), 알고리즘 외 등록일 23/06/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46045990&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
서버 및 백엔드 개발자 채용,(주)피처링,등록일 23/06/28,상시채용,서울 강남구,경력 2~10년,대졸↑,정규직,,"GCP, Python, Java, 클라우드, Django 외 등록일 23/06/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46024331&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
데브옵스 엔지니어,올거나이즈코리아(주),등록일 23/03/03,상시채용,서울전체,경력 3~10년,학력무관,정규직,,"GCP, Redis, Python, Apache, API 외 등록일 23/03/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45179756&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
"데이터 사이언티스트, 엔지니어",(주)스튜디오랩,등록일 23/06/28,상시채용,서울 강남구,경력 1~9년,학력무관,정규직,,"GCP, AI(인공지능), Python, SE(시스템엔지니어), 알고리즘 외 등록일 23/06/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46028988&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
[O2pluss] Back-end 개발자 추가 모집,(주)오투플러스,수정일 22/08/18,상시채용,경기전체,신입·경력,학력무관,정규직,,"GCP, SQL, API, SE(시스템엔지니어), R 외 수정일 22/08/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42297790&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
프론트엔드 개발 팀원 모집 [경력/글로벌 인재],(주)업템포글로벌,등록일 23/06/28,상시채용,서울 강남구,경력 3~7년,학력무관,정규직,,"GCP, SQL, SaaS, MongoDB, React 외 등록일 23/06/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46023937&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
클라우드 엔지니어 Cloud Engineer (3년이상),(주)스윗코리아,등록일 23/02/22,상시채용,서울전체,경력 3~15년,학력무관,정규직,,"GCP, 아키텍쳐, SE(시스템엔지니어), Git, Kubernetes 외 등록일 23/02/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45121273&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
백엔드 개발 팀원 모집 [경력/글로벌인재],(주)업템포글로벌,등록일 23/06/28,상시채용,서울 강남구,경력 3~10년,학력무관,정규직,,"GCP, SQL, SaaS, AWS, MySQL 외 등록일 23/06/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46023944&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
백엔드(Node.js) 개발자,(주)클라썸,수정일 22/12/26,상시채용,서울전체,신입·경력,대졸↑,정규직,,"GCP, SQL, SaaS, API, RDBMS 외 수정일 22/12/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44633773&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
클라우드 엔지니어 (팀리더),(주)스윗코리아,등록일 23/02/22,상시채용,서울전체,경력 10~15년,학력무관,정규직,,"GCP, 아키텍쳐, 인터페이스, SVN, SE(시스템엔지니어) 외 등록일 23/02/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45121254&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
AWS Infra Engineer(인프라 엔지니어),(주)피어테크,수정일 23/09/25,~ 10/31(화),서울 강남구,경력 3~8년,대졸↑,정규직,,"Python, SE(시스템엔지니어), VPN, Git, Kubernetes 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45341343&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
[글로벌기업 Swit] 백엔드 개발자(7년이상 경력),(주)스윗코리아,수정일 23/01/16,상시채용,서울전체,경력 7~15년,학력무관,정규직,,"GCP, AWS, GoLang, Java, 클라우드 외 수정일 23/01/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44857374&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
데이터 엔지니어 (7년이상),(주)스윗코리아,수정일 23/02/22,상시채용,서울전체,경력 7~15년,학력무관,정규직,,"GCP, 유지보수, SQL, SE(시스템엔지니어), AWS 외 수정일 23/02/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45120946&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
백엔드 엔지니어 - Django,(주)버핏서울,등록일 22/08/29,상시채용,서울전체,경력 3~10년,학력무관,정규직,,"GCP, Redis, PostgreSQL, RestAPI, Python 외 등록일 22/08/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=43866838&location=ts&searchword=gcp&searchType=search&paid_fl=n&search_uuid=33cbabc0-c55b-45aa-8a97-a133c5957372
