공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
프론트엔드 개발자,(주)메디트,등록일 23/08/22,상시채용,서울전체,경력 5~9년,학력무관,정규직,,"헬스케어, HTML5, CSS3, React, 반응형웹 외 등록일 23/08/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46412015&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
백엔드 개발자 (Backend Engineer) - PdX,(주)원프레딕트,수정일 23/05/31,상시채용,서울 강남구,경력 5~7년,학력무관,정규직,,"Spring, SpringBoot, RestAPI, 인터페이스, .NET 외 수정일 23/05/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44846003&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
(대구지사) Data Engineer,(주)모라이,수정일 23/09/25,~ 10/23(월),대구 북구,경력무관,학력무관,정규직·계약직,,"머신러닝, 풀스택, SQL, Python, Matlab 외 수정일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46433380&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
머신비전 S/W 개발 및 영상처리 경력 정규직 채용,(주)케이템,수정일 23/09/23,~ 10/22(일),인천 연수구,경력 1~10년,고졸↑,정규직,,"머신러닝, 자동제어, S/W, AI(인공지능), 반도체 외 수정일 23/09/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46638618&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[(주)마이렌] AWS 백앤드 개발자 모집,(주)마이렌,등록일 23/10/05,~ 12/04(월),충남 천안시 서북구,경력,학력무관,정규직,,"머신러닝, 메타버스, Spring, PostgreSQL, MariaDB 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698255&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
Backend Engineer (MLOps 제품개발),(주)마키나락스,수정일 23/08/17,상시채용,서울 서초구,경력 7~20년,학력무관,정규직,,"Spring, PostgreSQL, SpringBoot, RestAPI, SQL 외 수정일 23/08/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=42323553&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[위즈베라] AI 연구소 경력 연구원 및 팀장 채용,(주)위즈베라,등록일 23/09/25,~ 10/25(수),서울 성동구,신입·경력,대졸↑,정규직,,"머신러닝, 클라우드, 솔루션, AI(인공지능), Python 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46649528&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
"AI(인공지능), 무인로봇 개발자 채용",써니팩토리(sunnyFactory),수정일 23/10/04,~ 11/03(금),광주 동구,경력무관,학력무관,인턴직,,"머신러닝, 빅데이터, 로봇엔지니어, AI(인공지능), 소프트웨어개발 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46505556&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
WCS 및 AI S/W 개발 경력직 채용,코닉오토메이션(주),수정일 23/10/11,~ 11/10(금),경기 화성시,경력4년↑,대졸↑,정규직,,"머신러닝, Python, Android, 모델링, 알고리즘 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46734080&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
"Software Engineer, Backend",(주)에스티씨랩,수정일 23/10/06,상시채용,서울 강남구,경력 5~10년,대졸↑,정규직,,"머신러닝, Spring, SpringBoot, SQL, MariaDB 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45983168&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[밀당] 백엔드 개발자 (시니어),아이헤이트플라잉버그스(주),수정일 23/09/27,상시채용,서울전체,경력 5~10년,학력무관,정규직,,"머신러닝, SQL, Python, Pytorch, Kafka 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46427919&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[급구] 데이터분석팀원 (대리급/ SQL 중급 활용 가능자),(주)리팅랩스,등록일 23/09/26,~ 10/18(수),서울 강남구,경력 3~7년,학력무관,정규직,,"기획, 데이터시각화, 데이터분석가, SQL, 데이터분석 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46660241&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
IoT/AI 제품 및 서비스 사업기획/S/W개발/PM,(주)티엘비즈,등록일 23/08/25,~ 10/24(화),경북 구미시,경력무관,대졸↑,계약직·인턴직,,"머신러닝, Python, API, 서비스기획, SE(시스템엔지니어) 외 등록일 23/08/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46434083&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
"AI 연구소 - 프론트엔드, 백엔드 개발자 및 AI 팀장급 연구원",(주)아이스크림아트,수정일 23/09/05,~ 11/04(토),서울 강남구,경력5년↑,학력무관,정규직,,"머신러닝, 유지보수, Python, MariaDB, Pytorch 외 수정일 23/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46515962&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[슈프리마] BioSign SW 개발자 모집,(주)슈프리마,수정일 23/10/05,채용시,경기 성남시 분당구,경력 3~10년,대졸↑,정규직,,"알고리즘, R, S/W, 영상처리, AWS 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46677874&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
Machine Learning Engineer,하이퍼커넥트유한책임회사,수정일 23/10/05,~ 10/31(화),서울 강남구,경력무관,학력무관,정규직,,"iOS, Tensorflow, AI(인공지능), Android, 소프트웨어개발 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46699940&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
강화학습 엔지니어 채용,(주)플라잎,수정일 23/10/05,상시채용,경기 성남시 분당구,경력3년↑,대졸↑,정규직,,"머신러닝, Tensorflow, C++, Python, Pytorch 외 수정일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46610405&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
Data Scientist - 마케팅 믹스 최적화 Task,콘센트릭스서비스코리아(유),수정일 23/09/26,~ 10/26(목),서울 용산구,경력 2~15년,학력무관,정규직,,"머신러닝, GCP, Git, AWS, Tensorflow 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46654506&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[딜랏] Flutter 앱개발자,(주)딜랏,수정일 23/10/10,상시채용,서울 강남구,경력 1~10년,고졸↑,정규직,,"헬스케어, Objective-C, RestAPI, Android, Flutter 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46551986&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[병역특례] 응용 SW 개발자 (전문연구요원),(주)알세미,수정일 23/08/17,상시채용,서울 강남구,신입·경력,석사↑,정규직,,"S/W, 반도체, Python, 모델링, GCP 외 수정일 23/08/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46288976&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[에이모] 대화문 생성 데이터 라벨링 검수자 모집,(주)에이모,수정일 23/10/11,~ 10/27(금),경기 성남시 분당구,경력무관,고졸↑,계약직,210 이상 (면접 후 협의),"머신러닝, 데이터라벨링, 빅데이터, 데이터분석가, AI(인공지능) 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46638634&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[경기/안산/시흥/인천] 국비지원 교육연수생 모집(취업연수안내),라인컴퓨터아트학원,수정일 23/09/13,~ 10/31(화),경기 안산시 단원구,신입·경력,고졸↑,교육생,,"머신러닝, 웹마스터, Android, Angular, HTML5 외 수정일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46575056&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
소프트웨어(C++) 개발 모집 (신입/경력),비앤에프테크놀로지㈜,등록일 23/09/22,~ 10/22(일),대전 유성구,경력무관,초대졸↑,정규직,"3,160 만원","머신러닝, QA/테스터, Linux, 빅데이터, C# 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46635266&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[IT헬스케어] Backend Server 개발,(주)세나클소프트,수정일 23/08/14,상시채용,서울 강남구,경력 3~15년,학력무관,정규직,,"머신러닝, Spring, 헬스케어, SpringBoot, Kafka 외 수정일 23/08/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=44276426&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[복지최고] 백엔드 웹개발자(PHP) 채용,(주)유엑스플러스엔진,수정일 23/10/10,~ 11/05(일),서울 서초구,경력5년↑,학력무관,정규직,,"머신러닝, 유지보수, Redis, SQL, API 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46711399&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[인공지능/클라우드] 소프트웨어 기술 영업 경력직 모집,(주)에이프리카,등록일 23/09/25,~ 10/15(일),서울 성동구,경력 3~10년,초대졸↑,정규직,,"기술영업, 실적관리, 기획, IT영업, 신사업발굴 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46650094&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[미국법인] SW개발자 채용,(주)트윔,등록일 23/10/05,~ 11/04(토),미국 미국,경력7년↑,학력무관,정규직,,"머신러닝, 유지보수, 영상처리, S/W, Java 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46697635&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
Sensor Fusion Engineer(전문연구요원 가능),(주)뉴빌리티,수정일 23/10/06,상시채용,서울 성동구,경력 3~8년,대졸↑,정규직,,"알고리즘, S/W, C++, C언어, 솔루션 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46661130&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
머신 비전 / 영상처리 알고리즘 개발 경력직 모집,(주)시스윈로보틱스,수정일 23/09/22,채용시,경기 화성시,경력2년↑,대졸↑,정규직,,"머신러닝, AI(인공지능), OpenCV, Python, MFC 외 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46639982&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[에듀테크 스타트업 오누이] 분야별 채용,(주)오누이,수정일 23/09/27,~ 10/31(화),서울 마포구,신입·경력,초대졸↑,정규직·계약직,,"머신러닝, 유지보수, 세일즈프로모션, 인바운드, 설문조사 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46666799&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
타이아(주) 테크놀로지센터(광주) 기술연구소 S/W 채용 공고,타이아(주),등록일 23/09/27,~ 10/31(화),광주 광산구,경력무관,대졸↑,정규직,"3,100 만원","머신러닝, AI(인공지능), Windows, 인터페이스, Python 외 등록일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46664321&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[나스닥 상장사] AI 개발팀 팀장급,한류뱅크(주),수정일 23/08/23,상시채용,서울전체,경력 10~20년,석사↑,정규직,,"머신러닝, AI(인공지능), Python, 모델링, 악성코드 외 수정일 23/08/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46369157&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[베스텔라랩] 자율주행 연구원(경기/대구)(전문연구요원가능),(주)베스텔라랩,수정일 23/09/26,~ 10/16(월),경기전체,경력 2~15년,초대졸↑,정규직,,"머신러닝, Spring, SpringBoot, SQL, Python 외 수정일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46654595&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[예비유니콘기업] 백엔드 개발자 5년이상 경력자 채용,(주)아이메디신,수정일 23/09/22,~ 10/13(금),서울 강남구,경력5년↑,고졸↑,정규직,,"유지보수, Spring, SpringBoot, Python, Android 외 수정일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46572863&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
Java 백엔드 개발자 (5년 이상),(주)라텔앤드파트너즈,수정일 23/10/11,상시채용,서울 중구,경력 5~7년,학력무관,정규직,,"Spring, SpringBoot, SQL, 악성코드, 모의해킹 외 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46485452&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[데이터메이커] 해외 프로젝트 매니저(PM) 인재 모집,(주)데이터메이커,등록일 23/09/19,~ 10/19(목),대전 유성구,경력무관,학력무관,정규직,,"머신러닝, 사업관리, 자료조사, AI(인공지능), 서비스기획 외 등록일 23/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46614870&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
영상 분석 AI 개발자 (관련 학과 석사이상),(주)에피넷,등록일 23/08/25,상시채용,경기전체,신입·경력,석사↑,정규직,,"머신러닝, AI(인공지능), Python, GIS, 모델링 외 등록일 23/08/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46440239&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
[비파괴검사 자동평가 솔루션] 데이터 분석가 신입/경력 채용,(주)딥아이,수정일 23/10/06,~ 11/05(일),부산 기장군,경력무관,학력무관,정규직,"4,000 만원","머신러닝, 모델링, Pandas, 빅데이터, 데이터마이닝 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46710692&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=1cfe8dc6-5272-490c-82ab-415f5faebb45
AI 컨설턴트 (경력) 채용,몬드리안에이아이(주),수정일 23/10/06,채용시,서울 영등포구,경력2년↑,학력무관,정규직,,"머신러닝, AI(인공지능), SQL, Python, 정보통신 외 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46651816&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=7306f67f-6923-4365-b1b1-83c4fdf66032
AI Vision Engineer,(주)알지에이아이엔씨,수정일 23/09/11,상시채용,서울 서초구,신입·경력,대졸↑,정규직,,"머신러닝, AI(인공지능), Python, Pytorch, Keras 외 수정일 23/09/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46037224&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=7306f67f-6923-4365-b1b1-83c4fdf66032
RPA 및 사내 시스템 개발 및 운영,(주)미코,수정일 23/07/25,상시채용,경기전체,경력 1~8년,대졸↑,정규직,,"머신러닝, SQL, Python, MSSQL, Java 외 수정일 23/07/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46204693&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=7306f67f-6923-4365-b1b1-83c4fdf66032
[경력] 코덱SW엔지니어(알고리즘 개발),블루닷(주),수정일 23/08/04,상시채용,서울 강남구,경력 4~12년,대졸↑,정규직,,"머신러닝, S/W, AI(인공지능), Spring, 반도체 외 수정일 23/08/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46181622&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=7306f67f-6923-4365-b1b1-83c4fdf66032
컨설팅부문 각 본부 인턴 상시모집,한영회계법인,등록일 23/08/28,상시채용,서울 영등포구,신입,대졸↑,인턴직,,"머신러닝, ESG, 재무, AI(인공지능), ERP 외 등록일 23/08/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46448218&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=7306f67f-6923-4365-b1b1-83c4fdf66032
(대전/서울)꿀비 경력직 채용공고(인공지능),(주)꿀비,등록일 23/10/06,~ 10/29(일),대전 서구,경력2년↑,대졸↑,정규직,,"머신러닝, R, 임베디드, C++, 솔루션 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46704609&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=7306f67f-6923-4365-b1b1-83c4fdf66032
SI통합 유지보수 및 IT기술지원(서버/네트워크)신입/경력직,(주)하나에스엘,등록일 23/09/13,채용시,대전 유성구,경력무관,대졸↑,정규직,"3,000 (면접 후 협의)","머신러닝, 유지보수, AI(인공지능), Windows, 정보통신 외 등록일 23/09/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46576707&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=7306f67f-6923-4365-b1b1-83c4fdf66032
