공고명,회사명,등록일,지원마감일,근무지역,경력,학력,근무형태,"급여(월급,연봉)",직무분야,링크
[오라클메디컬그룹] 태국인 마케팅 구인,오라클랜드,수정일 23/10/10,~ 11/05(일),서울 강남구,경력무관,학력무관,정규직,,"사이트관리, 콘텐츠관리, 마케팅기획, 마케팅전략, 바이럴마케팅 외 수정일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46711161&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[TOUS TOUS] 뚜스뚜스 브런치 카페 레스토랑 '조리팀' 쉐프 모집,(주)한빛에프앤비코리아,등록일 23/09/18,~ 10/18(수),서울 영등포구,경력무관,고졸↑,정규직,,"부주방장, 조리사, 주방보조, 식당, 주방 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46601645&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
지멘스 PLC 프로그램 개발 및 SCADA HMI 시스템 개발 정규 모집,(주)콘웰,등록일 23/09/25,~ 10/25(수),경기 안양시 동안구,경력무관,학력무관,정규직,,"자동제어, HMI, PLC, PLC, HMI·MMI 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46650888&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[모쿠슈라] 2호점(베이커리카페) 바리스타 모집,(주)모쿠슈라,등록일 23/09/25,채용시,경기 파주시,경력무관,학력무관,정규직,,"메뉴개발, 매장매니저, 바리스타, 부주방장, 제과/제빵사 외 등록일 23/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46644217&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[모쿠슈라] 2호점(베이커리카페) 파티쉐 정직원 모집,(주)모쿠슈라,수정일 23/09/27,~ 10/27(금),경기 파주시,경력무관,학력무관,정규직,,"메뉴개발, 제과/제빵사, 파티쉐, 바리스타, 캐셔 외 수정일 23/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46661555&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
최고의 파티쉐들이 존재하는 Tuff enuff Haus 제과팀 채용합니다,터프이너프,등록일 23/10/09,~ 11/08(수),경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 부주방장, 제과/제빵사, 주방장 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46717238&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
쌩초보도 쌉가능한 쉬운 인/아웃TM모집 [초봉350-500],짐날라,등록일 23/10/10,~ 11/09(목),경기 부천시,경력무관,고졸↑,정규직,350 만원,"아웃바운드, 인바운드, 텔레마케터, 섭외TM, 단순안내 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46726060&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
Laltz 아동복 MD 채용,주식회사 랄츠,등록일 23/09/12,내일마감,인천 미추홀구,경력무관,초대졸↑,계약직,,"기획MD, 리테일MD, 상품분석, 트렌드분석, 편집샵 외 등록일 23/09/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46562682&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
국제선박투자운용 펀드운용 총괄 채용의 件 (과장-차장),(주) 국제선박투자운용,등록일 23/09/15,~ 10/15(일),서울 중구,경력5년↑,대졸↑,정규직,,"M&A, 애널리스트, 기업분석, 기업심사, 투자자문 외 등록일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46593492&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[헤이리 모쿠슈라] 홀서빙 및 바리스타 정규직 채용(교통비별도),(주)모쿠슈라,등록일 23/09/18,채용시,경기 파주시,경력무관,학력무관,정규직,,"바리스타, 홀서빙, 카페, 음식료, 양식당 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46607588&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
게임 번역 회사에서 한국어에서 독일어 정규직/프리랜서 모집,(주)밥게이트,수정일 23/09/14,~ 11/13(월),서울 금천구,경력무관,초대졸↑,정규직·프리랜서,"3,000 (면접 후 협의)","통/번역, 영어, 중국어, 독일어, 게임 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46583128&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[시원스쿨] 웹/앱기획자 채용,(주)에스제이더블유인터내셔널,등록일 23/10/05,~ 10/18(수),서울 영등포구,경력 2~5년,초대졸↑,정규직,,"프론트엔드, API, Java, MySQL, 이커머스 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46695332&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[프레이저 플레이스 서울 호텔] 객실 서비스( FO ) 신입 경력직,Fraser Place Hotel (프레이저 플레이스 호텔),등록일 23/10/05,~ 11/04(토),서울 중구,신입·경력,학력무관,정규직,,"호텔리어, GRO(컨시어지), 프론트, 호텔, 콘도 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46698155&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[대표 엔지니어링 서비스업] 전기(계장)설계,에이치알포유(주),등록일 23/10/10,채용시,전남 광양시,경력3년↑,대졸↑,정규직,,"계장설계, 전기설계, PLC, 기계, 기계설비 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46724705&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
브루클린더버거조인트 2023년 신입 채용,(주)에스씨비에이치,수정일 23/10/06,~ 11/05(일),서울 송파구,경력무관,학력무관,정규직,,"조리사, 주방보조, 홀서빙, 양식당 수정일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46712933&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
터프이너프 프랑스 제과 파티쉐 팀 모집합니다. Since2011 Paris,터프이너프로스터스,등록일 23/10/09,~ 11/08(수),경기 평택시,경력무관,학력무관,정규직,240 이상 (면접 후 협의),"메뉴개발, 바리스타, 부주방장, 제과/제빵사, 주방장 외 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46717245&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
(주)호반호텔앤리조트 포레스트리솜 조리팀 경력/신입 채용,(주)호반호텔앤리조트,등록일 23/10/09,~ 11/08(수),충북 제천시,경력무관,고졸↑,정규직·계약직,,"조리사, 리조트, 서비스, 호텔, 콘도 등록일 23/10/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46718241&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=5cf7b533-f280-4983-b6a5-c79c4b6e93f0
[대표 엔지니어링 서비스업] 제어설계(경력: 3년 이상),에이치알포유(주),등록일 23/10/10,채용시,전남 광양시,경력3년↑,대졸↑,정규직,,"전기제어, 전자제어, 계측제어, PLC, 기계 외 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46724746&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[ 소피텔 앰배서더 서울 호텔] 조리부 채용,(주)에이에이호텔매니지먼트,등록일 23/10/11,~ 10/17(화),서울 중구,신입·경력,학력무관,계약직,,"조리사, 주방, 호텔, 요리사, 위생사 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46734011&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
리빙브랜드 마틸라 브랜드 [데이터분석] 경력직 채용,주식회사 더메종,등록일 23/09/18,~ 10/18(수),서울 성동구,경력3년↑,학력무관,정규직,,"데이터분석가, 데이터마이닝, 데이터시각화, 그로스해킹, 통계/분석 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46598753&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[유망 디지털 헬스케어] 개발팀 PM,(주)닥터송,등록일 23/09/22,~ 11/21(화),서울 강서구,경력4년↑,학력무관,정규직,,"웹개발, AI(인공지능), Java, Python, PM(프로젝트매니저) 외 등록일 23/09/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46634152&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
화장품 그룹사 화장품 BM(해외업무) 경력직 (강남),반석써치(주),등록일 23/10/11,~ 10/25(수),서울 강남구,경력 3~12년,초대졸↑,정규직,,"기획MD, 브랜드MD, 브랜드관리, 브랜드런칭, 시장조사 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732095&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
(주)라이프마스터 물류센터 현장직 모집,(주)라이프마스터,등록일 23/10/11,~ 11/10(금),경기 평택시,경력무관,고졸↑,정규직·계약직,,"전동지게차, 지게차, 물류관리, 자재관리, 재고관리 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46737482&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
"금속,판금 생산근로자 경력무관 채용합니다(정규직)",(주)크렌즈,등록일 23/09/05,~ 11/04(토),경기 부천시 원미구,경력무관,학력무관,정규직,,"금속, 판금, 기계 등록일 23/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46510564&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
레스토랑 에빗(EVETT) 서비스팀(소믈리에)채용,(주)에빗,수정일 23/09/14,~ 10/14(토),서울 강남구,경력무관,학력무관,정규직,,"소믈리에, 조리사, 홀매니저, 홀서빙, 요리사 외 수정일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46581001&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
(주)웨스트프롬 하반기 정규직 고객지원 CS업무 부문 공개채용,(주)웨스트프롬,수정일 23/10/04,~ 11/03(금),서울 영등포구,경력무관,학력무관,정규직,,"CS, 고객관리, 전화상담, 해피콜, 가구·침구·소품 수정일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46678730&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
텔레세일즈(아웃바운드) 채용,(주)에스제이더블유인터내셔널,등록일 23/10/11,~ 10/15(일),서울 영등포구,경력무관,고졸↑,정규직,,"상담원, 아웃바운드, 전화상담, 해피콜, CS 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732835&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
해외 농식품 홍보 & 마케팅(영어가능자),코리아써치,등록일 23/10/11,~ 11/10(금),서울 강남구,경력5년↑,대졸↑,정규직,"5,000 만원","홍보, 마케팅, 언론홍보, 헤드헌팅 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46734881&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
압출 금형 설계 담당자 모집,대한플라테크(주),등록일 23/09/18,~ 10/18(수),경기 광주시,경력무관,고졸↑,정규직,,"건축설계, CAD, 프라스틱제조 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46598764&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
육대장 부평시장점 주방 보조 정규직 채용 공고,육대장 부평시장점,등록일 23/09/14,~ 11/13(월),인천 부평구,경력무관,학력무관,정규직,,"주방보조, 주방, 음식료, 식품·푸드, 한식당 등록일 23/09/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46585784&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[HLBF&B] 더리버 NOCT 와인다이닝바 홀서버 정규직 채용,에이치엘비에프앤비주식회사,등록일 23/09/26,~ 10/26(목),서울 용산구,경력무관,학력무관,정규직,,"홀매니저, 홀서빙, 소믈리에, 식품·푸드 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46655455&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
(주)도레도레 직영 용산 아이파크몰점 바리스타 모집,(주)도레도레,등록일 23/10/05,~ 11/04(토),서울 용산구,경력1년↑,고졸↑,정규직,230 이상 (면접 후 협의),"매장매니저, 바리스타, 제과/제빵사, 지배인, 카페매니저 외 등록일 23/10/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46701266&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
서비스운영팀(QA) 채용,(주)에스제이더블유인터내셔널,등록일 23/10/11,~ 10/15(일),서울 영등포구,경력무관,초대졸↑,정규직,,"아웃바운드, 인바운드, 고객관리, 통화품질분석, VOC분석 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732820&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
Digital Marketing Manager & Assistant,(주)베이크플러스,등록일 23/10/11,~ 11/10(금),경기 하남시,경력3년↑,대졸↑,정규직,,"마케팅기획, 광고마케팅, 기업홍보, 디지털마케팅, 검색광고 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46736663&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[서울 / 디지털광고대행사 광고AE 경력직] 채용,(주)탑앤스카우트,등록일 23/10/04,~ 11/03(금),서울 강남구,경력,대졸↑,정규직,,"AE(광고기획자), 서치펌, 헤드헌팅 등록일 23/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46680072&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
화장품 글로벌 BM,(주)베로스컨설팅그룹,등록일 23/10/10,채용시,서울 강남구,경력3년↑,대졸↑,정규직,,"화장품, 상품기획, 기획, 헤드헌팅 등록일 23/10/10",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46731901&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[굿컨설팅그룹] 해외사업 담당 IT 컨설턴트 경력직 채용,(주)굿컨설팅그룹,등록일 23/10/11,~ 12/10(일),서울 강남구,경력 5~10년,대졸↑,정규직,,"IT컨설팅, ICT컨설팅, 컨설턴트, IT컨설팅, 타당성검토 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46733261&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
서비스운영팀(인바운드) 채용,(주)에스제이더블유인터내셔널,등록일 23/10/11,~ 10/15(일),서울 영등포구,경력무관,고졸↑,정규직,,"상담원, 인바운드, 콜센터/고객센터, 어학원, 일본어학원 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46732860&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[ 소피텔 앰배서더 서울 호텔] 식음료부 채용,(주)에이에이호텔매니지먼트,등록일 23/10/11,~ 10/17(화),서울 송파구,신입·경력,학력무관,계약직,,"바텐더, 소믈리에, 호텔리어, 홀서빙, 고객응대 외 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46733964&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[소피텔 앰배서더 서울 호텔] 객실예약부 채용,(주)에이에이호텔매니지먼트,수정일 23/10/11,~ 10/17(화),서울 송파구,경력무관,학력무관,계약직,,"호텔리어, 접수/예약, 호텔, 예약실, 호텔 수정일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46733950&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[재택] 제2외국어 전화/화상 강사 모집(제2외국어),(주)민병철교육그룹,수정일 23/08/16,상시채용,서울 강남구,경력무관,대졸↑,프리랜서,,"기업교육, 제2외국어, LMS, 기업교육 수정일 23/08/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46360593&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
토글 온라인 외국어 강사 모집,(주)토글,등록일 23/09/15,~ 10/15(일),서울 영등포구,경력무관,대졸↑,프리랜서,,"교육기획, 온라인교육, 영어, 제2외국어, 일본어 외 등록일 23/09/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46589429&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
(주)올바른과외에서 과외선생님을 모집합니다. 전지역/전과목,(주)올바른그룹,등록일 23/08/16,상시채용,서울 금천구,경력무관,대졸↑,프리랜서,,"공부방교사, 과외, 방문교사, 학원강사, 온라인교육 외 등록일 23/08/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46369591&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[시원스쿨] 도서 편집자,(주)에스제이더블유인터내셔널,등록일 23/09/18,~ 10/18(수),서울 영등포구,경력3년↑,대졸↑,정규직,,"통/번역, 교열, 제2외국어, 중국어, 콘텐츠기획 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46604259&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[시원스쿨] B2B/기업영업 담당 채용,(주)에스제이더블유인터내셔널,수정일 23/09/18,~ 10/18(수),서울 영등포구,경력3년↑,초대졸↑,정규직,,"영업관리, 영업지원, 거래처관리, 기업영업, 학원영업 외 수정일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46604295&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
외국어 출강 강사 모집 (영어/일본어/중국어/기타언어),시사테스트메이트어학원,등록일 23/10/06,~ 12/05(화),경기 수원시 팔달구,경력무관,대졸↑,프리랜서,,"영어, 일본어, 제2외국어, 중국어, 일본어학원 외 등록일 23/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46708464&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[시원스쿨] 독일어 컨텐츠 기획자 채용,(주)에스제이더블유인터내셔널,등록일 23/09/18,~ 10/18(수),서울 영등포구,신입·경력,대졸↑,정규직,,"교열, 제2외국어, 콘텐츠기획, 교육기획, 출판기획 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46604239&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[시원스쿨] 일본어 도서 편집자 채용,(주)에스제이더블유인터내셔널,등록일 23/09/18,~ 10/18(수),서울 영등포구,경력 3~10년,대졸↑,정규직,,"콘텐츠기획, 교육컨텐츠개발, 교육컨텐츠기획, 교재개발, 일본어 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46604249&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[시원스쿨] 일본어 원어민 기획자 채용,(주)에스제이더블유인터내셔널,등록일 23/09/18,~ 10/18(수),서울 영등포구,경력 1~10년,대졸↑,정규직,,"콘텐츠기획, 교육컨텐츠개발, 교육컨텐츠기획, 교재개발, 일본어 외 등록일 23/09/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46604270&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[현대C&R] 현대해상 인천사옥 관리사무소 서무 채용,현대씨앤알(주),등록일 23/10/11,~ 12/10(일),인천 남동구,경력무관,학력무관,정규직,,"서무, 문서작성, 시설관리 등록일 23/10/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46734163&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
[시원스쿨] 출판 마케터 채용,(주)에스제이더블유인터내셔널,등록일 23/09/26,~ 10/18(수),서울 영등포구,경력 3~8년,초대졸↑,정규직,,"마케팅기획, SNS마케팅, 바이럴마케팅, 오프라인마케팅, 온라인마케팅 외 등록일 23/09/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46658867&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
Back-end 개발자 (경력),(주)큐로드,수정일 23/04/26,상시채용,서울전체,경력 5~10년,학력무관,정규직,,"백엔드/서버개발, 웹개발, DBA, SE(시스템엔지니어), 딥러닝 외 수정일 23/04/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=45584837&location=ts&searchword=%ED%94%84%EB%9E%91%EC%8A%A4%EC%96%B4&searchType=search&paid_fl=n&search_uuid=e3d3b8ae-ade8-431a-aa2a-619f204aa6e6
